date,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load
2023-09-05T09:15+02:00,0,2585.8,4520.5,9557.5,2197.9,431.5,6592.4,17.9,93.1,405.9,45.2,1378.3,85.3,5524.1,20242.5,61061.1
2023-09-05T09:30+02:00,0,2601.4,4522.5,9182.9,2164.8,431.5,6354.2,17.9,87.5,329.6,45.2,1382.4,92.4,4931.5,22539.4,61573.6
2023-09-05T09:45+02:00,0,2609.4,4541.2,8358.6,2114,431.5,5882.7,17.9,56.7,412.9,49.1,1380.8,91.8,4523.7,24603.3,61833.4
2023-09-05T10:00+02:00,0,2594.3,4540.8,7688.4,1955.6,431.5,5162.4,17.9,184.4,556.3,49.1,1369.6,92.4,4185.9,26443.6,61465.5
2023-09-05T10:15+02:00,0,2521.3,4537.8,7277.1,1846.9,431.5,4708.2,17.9,86.1,155.6,49.1,1368.5,110.7,4044.9,28395,61467.6
2023-09-05T10:30+02:00,0,2448.7,4548.9,7068.1,1829,431.5,4355.6,17.9,46.1,28.6,49.1,1368.2,115.2,3955.1,30139.8,61632.4
2023-09-05T10:45+02:00,0,2427.6,4590.9,6774.5,1772.1,431.5,4001.4,17.9,79.2,24.7,50.8,1348.5,153.4,3830.6,31634.1,61874.3
2023-09-05T11:00+02:00,0,2407.1,4604.1,6857.8,1812.5,431.5,4224.7,17.9,101.1,338.8,50.8,1363.4,167.3,3721.2,33043.1,61920.4
2023-09-05T11:15+02:00,0,2400.1,4617.2,6806.4,1819.9,431.5,4180.2,17.9,85.3,93.8,50.9,1358.5,141.2,3647,34317.1,62218.4
2023-09-05T11:30+02:00,0,2402.2,4627.5,6789.9,1831.1,430.9,4023.7,17.9,37.5,14.5,50.9,1337.2,112.7,3588,35443.2,62935.7
2023-09-05T11:45+02:00,0,2404.1,4629.9,6525.6,1855.8,431.5,3976.5,17.9,80.7,75.7,50.9,1360,97.6,3535.1,36373.2,63115.3
2023-09-05T12:00+02:00,0,2412.6,4650.7,6328.8,2003.1,431.5,3925.6,17.9,170.7,286.8,50.9,1360.6,97.1,3416.9,37132.5,62666.1
2023-09-05T12:15+02:00,0,2423.1,4654.9,6346.3,2030.1,431.5,3985.1,17.9,87.1,85.9,50.8,1366.3,108.2,3310.2,37709.1,62592
2023-09-05T12:30+02:00,0,2427.7,4661.8,6246.4,2032.8,431.5,3974.5,17.9,67.1,71.6,50.8,1374.1,120.6,3222.8,38165.7,62433.6
2023-09-05T12:45+02:00,0,2439.8,4625.1,6281.3,1948,431.5,3959.3,17.9,67.9,50.2,50.8,1377,135.5,3137.4,38513.9,62136.3
2023-09-05T13:00+02:00,0,2448.5,4610.3,6258,1831.3,431.5,3702.6,17.9,79.8,54.9,50.7,1364.4,122.5,3005,38622.3,61575
2023-09-05T13:15+02:00,0,2469.2,4616,6222.8,1798.5,431.5,3581.6,17.9,59.8,47.2,50.7,1359.7,144.2,2890.3,38590.7,61264.1
2023-09-05T13:30+02:00,0,2441.1,4609,6267,1784.7,431.5,3535.7,17.9,57.1,55.6,50.7,1338.6,178,2833.2,38429.7,60867.1
2023-09-05T13:45+02:00,0,2431.3,4576.4,6299.6,1761,431.4,3577.8,17.9,41.5,25.5,50.7,1347.7,202.1,2788.2,38123.9,60296
2023-09-05T14:00+02:00,0,2420.7,4568,6444.9,1770,430.9,3528.5,17.9,61.1,49.8,50.7,1343.8,254.5,2743.4,37668.7,60040.1
2023-09-05T14:15+02:00,0,2468.1,4555.7,6607.7,1794.6,431.5,3749.2,17.9,67,81.1,50.7,1326.6,274,2686.2,37044.9,59826.9
2023-09-05T14:30+02:00,0,2505.1,4548.4,6766.6,1832.9,431.5,3869.6,17.9,98.2,84.2,50.7,1316,266.8,2598.9,36302.1,59905.9
2023-09-05T14:45+02:00,0,2491.4,4511.7,6878.5,1851.8,430.8,3836.8,17.9,140.1,102.6,50.8,1298.7,283.4,2569.5,35342.5,59540.9
2023-09-05T15:00+02:00,0,2482.5,4491.8,6902.4,1831.9,431.5,4026.1,17.9,164.6,22.3,50.8,1287,322.3,2558.2,34119.5,59146.5
2023-09-05T15:15+02:00,0,2489.6,4486.1,7109.2,1851.8,431.5,4040.9,17.9,206.1,54.7,50.7,1302.6,359,2495.2,32921.8,58796.3
2023-09-05T15:30+02:00,0,2469.5,4483.5,7321.8,1856.4,431.5,4069.1,17.9,193.6,17.7,50.7,1322.2,390.5,2472.8,31473,58141.8
2023-09-05T15:45+02:00,0,2466.3,4443.9,7373.7,1860.1,431.5,4058.4,17.9,229.4,107.3,50.7,1357.1,402.9,2467,29787,57471.1
2023-09-05T16:00+02:00,0,2472.6,4445.9,7466.8,1955.6,431.5,4324.2,17.9,140,28.2,50.7,1358.1,439.2,2471.3,28109.9,57459.7
2023-09-05T16:15+02:00,0,2495.3,4440.7,7514,2088.2,431.5,4385.8,17.9,159.6,40.1,50.7,1351.1,504.6,2431.8,26297.1,56944.2
2023-09-05T16:30+02:00,0,2560.2,4451,7992.1,2128.6,431.5,4468.4,17.9,156.6,94.9,50.7,1348.1,481.9,2393.1,24250.8,56784.6
2023-09-05T16:45+02:00,0,2532.3,4424.4,8793.2,2278.3,431.5,4692.8,17.9,177.5,622.5,50.7,1348.9,433.4,2374,22142.7,56725.3
2023-09-05T17:00+02:00,0,2486.7,4436.3,9582.7,2397.7,431.5,5729,17.9,114.4,147.1,50.7,1349,405.3,2327.7,19881.8,56859.7
2023-09-05T17:15+02:00,0,2498.9,4422.6,10187.3,2523.5,431.5,6087.2,17.9,137.5,337.5,50.7,1355.4,410.3,2310.3,17513.5,56902.2
2023-09-05T17:30+02:00,0,2497.5,4423.7,10531.4,2837.5,431.5,6932.9,17.9,147.8,563.2,50.7,1369.7,433.2,2310,15057.6,56646.1
2023-09-05T17:45+02:00,0,2490,4454.7,10725.7,3143,432.1,7460.2,17.9,178.1,1125.7,50.7,1364,449.7,2310.5,12658.1,57077.4
2023-09-05T18:00+02:00,0,2480,4489.7,11018.3,3435.8,433.1,7966.3,17.9,76.2,685.7,50.7,1332.9,480,2463.2,10207.4,56956.1
2023-09-05T18:15+02:00,0,2467.1,4498.9,11218,3678.6,433.1,8399.7,17.9,213.6,1341.7,50.7,1367.1,512.9,2602.7,7788.1,56672
2023-09-05T18:30+02:00,0,2452.8,4499.5,11342.7,3739.9,434.5,8614.6,17.9,277.2,2056,50.7,1374.8,512,2733.9,5635.6,56388.3
2023-09-05T18:45+02:00,0,2437.5,4535.5,11442.3,3765.5,434.6,8889.1,17.9,331.1,2534.7,46.4,1355,539.2,2876.6,3763.2,55986.7
2023-09-05T19:00+02:00,0,2428.5,4552.8,11455.4,3530.2,435.6,9203.5,17.9,336.8,3175.8,46.4,1338.1,615.3,3025.6,2308.3,56087.7
2023-09-05T19:15+02:00,0,2423.5,4551.7,11535.6,3499.4,478.3,9198.7,17.9,370.3,3493.9,46.5,1313.6,689.6,3347.5,1257.1,55789.9
2023-09-05T19:30+02:00,0,2423.2,4555.7,11540.5,3487.6,496.4,9277.6,17.9,377.3,3605.2,46.5,1334.3,776.1,3935.5,457.2,55761.9
2023-09-05T19:45+02:00,0,2425.6,4577.5,11551.4,3497.5,496.5,9300.7,17.9,367.3,3511,46.4,1354.7,860.2,4635.9,98.2,55571.1
2023-09-05T20:00+02:00,0,2422,4581.2,11632.6,3489.1,472.6,9312,17.9,369.9,3383.3,46.5,1312.7,968.9,5071.5,12.6,55648
2023-09-05T20:15+02:00,0,2420.6,4588.2,11744.2,3477.1,434.6,9149.4,17.9,366.2,2953.4,46.5,1309.5,1067.9,5590.1,0.6,55561.6
2023-09-05T20:30+02:00,0,2416,4602.4,11855.5,3450.9,435.6,9149.8,17.9,368.6,2280.5,46.4,1315,1158.8,6322.3,0,55287.8
2023-09-05T20:45+02:00,0,2415.5,4636.4,11856.2,3333.1,434.6,9095.4,17.9,294.3,1429.8,46.4,1330.8,1210.2,6950.8,0,54651.4
2023-09-05T21:00+02:00,0,2409.6,4625.2,11897.5,3184.1,434.6,9093.8,17.9,405.1,1333.1,47.6,1344.3,1244.6,7464.3,0,53890.9
2023-09-05T21:15+02:00,0,2410.4,4638.2,11846.8,3148,435.4,8913.2,17.9,350.6,1112.7,47.5,1354,1300,7834.7,0,53174.8
2023-09-05T21:30+02:00,0,2406.9,4651.5,11833.4,3105.7,435.7,8615.1,17.9,105.2,701.7,47.5,1365.5,1354,8170.9,0,52262.1
2023-09-05T21:45+02:00,0,2406.9,4677.6,11770.2,3059.6,435.4,8137.5,17.9,189.5,452.7,47.5,1364.9,1404,8470,0,51205.4
2023-09-05T22:00+02:00,0,2407.4,4675.7,11664.7,3067.3,435,7998.5,17.9,255.5,501.5,47.5,1353.2,1511.5,8431.2,0,50275.1
2023-09-05T22:15+02:00,0,2410.3,4674.1,11561.1,3050.8,434.6,7747.6,17.9,101,271.9,47.6,1380.6,1511.9,8482.2,0,49540.6
2023-09-05T22:30+02:00,0,2411.9,4687.5,11470.5,2885,434.6,7379.1,17.9,127.3,150.7,47.5,1375.3,1468.1,8528.4,0,48792.7
2023-09-05T22:45+02:00,0,2414,4696.8,11264.4,2842.9,434.6,6832.1,17.9,99.1,147.6,47.5,1347.2,1450.9,8519.8,0,47750.3
2023-09-05T23:00+02:00,0,2416.4,4696.6,11032.7,2690.8,434.6,6432.2,17.9,235.6,294.1,47.5,1331.4,1466.3,8319.9,0,46982.8
2023-09-05T23:15+02:00,0,2426.9,4692.7,10533.7,2683.2,434.7,6325.7,17.9,190.9,408.3,47.5,1373.1,1425.2,7924.4,0,46574.4
2023-09-05T23:30+02:00,0,2440.9,4697.1,10083.5,2724.9,436,6307.7,17.9,187.9,415.8,47.5,1388.5,1425.8,7652.6,0,45838.5
2023-09-05T23:45+02:00,0,2453.3,4675,9954.3,2621.9,435.2,6299.7,17.9,102.8,304.1,47.5,1389.3,1392.8,7412.1,0,45439.6
2023-09-06T00:00+02:00,0,2467.5,4665.4,9790.9,2610.8,435.8,6337.9,17.9,131.9,281.1,46.7,1249.6,1355.5,7113.7,0,44837.1
2023-09-06T00:15+02:00,0,2488.2,4664.2,9650.8,2467.6,436.9,6251.2,17.9,124.5,259.3,46.7,1251.8,1332.1,6933,0,44477.6
2023-09-06T00:30+02:00,0,2508,4659.7,9584.5,2421.3,436.9,6193.4,17.9,95.5,232.7,46.8,1241.5,1332.6,6734.1,0,43922
2023-09-06T00:45+02:00,0,2516.3,4620.8,9488.5,2249.8,435.6,6107.9,17.9,114.1,167.8,46.8,1244.1,1357,6507.7,0,43502.8
2023-09-06T01:00+02:00,0,2514.7,4598.9,9239.8,2092.1,436.2,5800.1,17.9,127.5,167.4,46.7,1243.8,1320.3,6218.8,0,42423.1
2023-09-06T01:15+02:00,0,2522.8,4591.3,9044.9,2016.5,435.4,5781,17.9,142.2,179.8,47.9,1239.9,1290.9,6018,0,42282.2
2023-09-06T01:30+02:00,0,2532.8,4591.4,9023.6,1972.5,435.4,5851,17.9,129.5,46.8,47.9,1245.4,1247.5,5910.4,0,41993.7
2023-09-06T01:45+02:00,0,2529.6,4540.6,9062.4,1957.1,435.4,5920.2,17.9,122.2,41.4,47.9,1244.9,1263.2,5706.9,0,41590.7
2023-09-06T02:00+02:00,0,2529.6,4524.7,9200.1,1950.3,435.6,5713.8,17.9,181.7,24,47.9,1248.3,1288.5,5380,0,41048.3
2023-09-06T02:15+02:00,0,2524,4514.3,9199.9,1952,436,5762.9,17.9,220.9,58.1,47.9,1252.6,1249.3,5132.2,0,40840.4
2023-09-06T02:30+02:00,0,2518,4510.8,9207.2,1943.8,436.3,5780.8,17.9,227.1,76.3,47.9,1252.7,1237.9,4894.4,0,40960.2
2023-09-06T02:45+02:00,0,2511.5,4436.6,9300.5,1932,436.3,5783,17.9,254.3,73.8,48,1254.3,1222.2,4697.3,0,40709.1
2023-09-06T03:00+02:00,0,2506.2,4418.3,9639,1968,436.5,5799.9,17.9,216.5,37.1,48,1234.3,1235.2,4474.7,0,40632.1
2023-09-06T03:15+02:00,0,2499.5,4413.7,9705.6,2012.9,435.4,5806.9,17.9,234.5,69.8,48,1232.9,1206.1,4266.1,0,40670.7
2023-09-06T03:30+02:00,0,2492.6,4411.8,9709.4,2027.1,435.4,5849.4,17.9,217.7,56.6,47.9,1254.6,1133.7,4081.7,0,40513.8
2023-09-06T03:45+02:00,0,2493.3,4384.4,9898.6,2000.2,435.4,5840.5,17.9,221.9,59.2,47.9,1242.5,1066,3838.4,0,40703.2
2023-09-06T04:00+02:00,0,2498.3,4380,10048.3,1947.9,436.1,5979.6,17.9,194.6,30.2,47.9,1219,1052.5,3645.7,0,41487.3
2023-09-06T04:15+02:00,0,2500.6,4368.8,10163.2,1973,436.9,5983.6,17.9,207.8,41.4,47.9,1221.3,1052.3,3477.4,0,41665.6
2023-09-06T04:30+02:00,0,2510.7,4369.3,10289.2,2095.6,435.6,6091.4,17.9,230.9,101.9,47.9,1231.8,1084.8,3245.7,0,42231.4
2023-09-06T04:45+02:00,0,2508.4,4344.9,10515.5,2265.7,435.4,6160.7,17.9,191.6,228.1,47.9,1228.3,1126.3,3035.2,0,42950.1
2023-09-06T05:00+02:00,0,2507.3,4349.5,10882,2511.3,434.8,6446.8,17.9,137.3,217.1,47.9,1240.5,1114.4,2853.3,0,43887.3
2023-09-06T05:15+02:00,0,2504.8,4356.7,11172,2638.9,434.7,6634.1,17.9,96.8,294.6,47.9,1243,1069.8,2738.1,0,44470.2
2023-09-06T05:30+02:00,0,2504.4,4357.4,11258.1,2787.4,435.4,6982,17.9,179.9,535.4,47.9,1255,1045,2698.9,0,45108.5
2023-09-06T05:45+02:00,0,2504.8,4361.9,11305.9,3020.9,436.4,7246.8,17.9,249.6,836,47.9,1254.6,1040.7,2661.1,0,46781.7
2023-09-06T06:00+02:00,0,2511.8,4388,11261.3,3154.2,434.5,7764.6,17.9,192.5,1050.3,48,1252.6,1058,2597.1,1.7,49393.5
2023-09-06T06:15+02:00,0,2512.1,4382.8,11305.4,3232.5,434.7,8118.3,17.9,256.3,1527.7,47.9,1236,1018.2,2571.9,7.5,50869.3
2023-09-06T06:30+02:00,0,2510.2,4368,11291.7,3288,436.3,8327.6,17.9,357.4,2127.5,47.9,1246.6,1010,2582.3,54,51863.1
2023-09-06T06:45+02:00,0,2511.7,4373.9,11328.2,3318.4,435.5,8643.9,17.9,241.5,2357.6,47.9,1254.7,1005.4,2752.7,256,52565.7
2023-09-06T07:00+02:00,0,2512.9,4380.5,11309.4,3467.5,458.4,8755.7,17.9,198,2850.4,48,1258.4,976.2,2849.6,1015.5,53930.9
2023-09-06T07:15+02:00,0,2507.4,4383.6,11299.8,3507.6,491.8,8752.3,17.9,224.2,2870.8,47.9,1264.3,945.4,2861.2,2172.6,55188.3
2023-09-06T07:30+02:00,0,2511.8,4389.6,11261.9,3544.7,452.4,8746.6,17.9,215.9,2684.8,47.9,1265.4,921.4,2851.3,3725.9,56054.4
2023-09-06T07:45+02:00,0,2508.9,4415.8,11256.3,3543.1,433.8,8650.5,17.9,297,2074.7,47.9,1265,908.5,2858.2,5708.7,57103.8
2023-09-06T08:00+02:00,0,2519.1,4430.5,11196,3467.1,434.9,8458,17.9,345.2,2402,47.9,1254.5,890.6,2876.1,7928.1,57400.8
2023-09-06T08:15+02:00,0,2526.7,4421.5,11120.5,3467.9,435.4,8219.4,17.9,297.5,1665.6,48,1264,832.5,2831.5,10293.9,59162.6
2023-09-06T08:30+02:00,0,2529.1,4449.7,11039,3460.8,435.4,8104.4,17.9,200.5,1147.9,47.9,1268.1,809.3,2730.4,12703.2,60291.4
2023-09-06T08:45+02:00,0,2540.6,4495.2,11089.3,3411.3,435.4,7866.2,17.9,109.5,531.3,47.9,1253.3,785.4,2493.3,15240.6,60594.9
2023-09-06T09:00+02:00,0,2547.9,4507.9,10967.1,3379.4,433.9,7873.3,17.9,361.6,1174.2,48,1253.7,753.2,2217.7,17799.9,60296
2023-09-06T09:15+02:00,0,2554.6,4511.8,10865.4,3288.9,433.8,7788.4,17.9,224.7,637,48,1239.7,708.1,1914.4,20235,60880.4
2023-09-06T09:30+02:00,0,2568.3,4544.8,10830.4,3132.9,433.8,7581.8,17.9,145.7,184.8,49.3,1245.4,708.4,1649.8,22606.8,61716.8
2023-09-06T09:45+02:00,0,2577.3,4569.6,10212.9,3032.9,433.8,6841.9,17.9,99.1,119.5,49.3,1245.9,700,1411,24829.1,62008.1
2023-09-06T10:00+02:00,0,2583.8,4575.7,9591,2922.6,433.8,5957,17.9,181.7,271,49.3,1239.3,702.7,1244.2,26950.2,61168.1
2023-09-06T10:15+02:00,0,2591.4,4598.3,8986.7,2849,433.8,5547.4,17.9,132.5,84.5,49.3,1220.8,727.5,1133.1,28770.3,61717.2
2023-09-06T10:30+02:00,0,2591.7,4592.7,8467.5,2652.8,434.9,5336.8,17.9,110.5,47.1,48.1,1203.6,761.3,1074.5,30512.8,61964.7
2023-09-06T10:45+02:00,0,2602.5,4618.1,8140.2,2543.5,433.8,5132.9,17.9,155.5,0.8,48.1,1189.3,816.1,1064.2,32059.8,62571.4
2023-09-06T11:00+02:00,0,2607.6,4646.5,7969.7,2438.6,433.8,4493.5,17.9,204.7,83.8,48.1,1207.2,849.4,1126.2,33490.7,62467.5
2023-09-06T11:15+02:00,0,2605.4,4650.1,7675.6,2421.7,433.8,4302.3,17.9,142.3,11.5,48.1,1209.9,822.8,1201.9,34918.4,63616.4
2023-09-06T11:30+02:00,0,2616.9,4664,7552.6,2425.4,434.4,4157,17.9,101.8,0.9,48.1,1208.5,836.7,1333.7,36052.4,63888.1
2023-09-06T11:45+02:00,0,2619.9,4683.1,7376.2,2423.5,435.4,4116.6,17.9,96.3,7.7,48.1,1197.8,820.6,1439.8,37020.3,63138.4
2023-09-06T12:00+02:00,0,2632,4677,7376.2,2362.9,435.1,4297.9,17.9,180.9,225.8,48.1,1204.2,812.7,1503.1,37850.6,62746.1
2023-09-06T12:15+02:00,0,2613.9,4663.9,7219.6,2340,434.2,4233.5,17.9,131.8,115.2,48,1216.6,830.2,1616.4,38506.8,62510.7
2023-09-06T12:30+02:00,0,2615.5,4655.7,7174.7,2340.3,434.8,4221.2,17.9,67.3,39.2,47.9,1208.7,838.4,1721.1,38957.2,62225.7
2023-09-06T12:45+02:00,0,2614.4,4607.2,6933.7,2341.1,434.7,4217.9,17.9,81.8,8.2,47.9,1205.6,878.9,1781.3,39225.7,62206
2023-09-06T13:00+02:00,0,2617.2,4604.3,6668.1,2309.1,435.4,4040.1,17.9,62.5,5.2,47.9,1198.4,925.5,1837.2,39367,61970.5
2023-09-06T13:15+02:00,0,2618.2,4607.5,6579.6,2072.1,434.4,3988,17.9,60.8,5.9,48.1,1195,972.9,1888.3,39301.5,61739.2
2023-09-06T13:30+02:00,0,2602.9,4577.8,6585.8,2038.4,433.8,3978.5,17.9,90.7,25.4,46.8,1194.4,1001.2,1950,39082.5,60949.4
2023-09-06T13:45+02:00,0,2593.6,4522.3,6585.1,2035.2,434,3969.4,17.9,64.6,2.3,46.8,1191.5,993.9,1982.7,38708.1,60378
2023-09-06T14:00+02:00,0,2584.9,4501.8,6531.2,2023.5,434.5,4095.4,17.9,101.6,5,46.9,1188.1,1021.2,1986.5,38172.4,59986.1
2023-09-06T14:15+02:00,0,2580.9,4478,6576,2037.1,434.8,4190.3,17.9,148.9,8.9,46.9,1185.5,1054.4,1967.1,37496.4,60171.6
2023-09-06T14:30+02:00,0,2574.7,4477.7,6678.5,2034.9,435.4,4233.9,17.9,181.7,12,46.8,1188.3,1064,1940,36619.4,59735.8
2023-09-06T14:45+02:00,0,2573.2,4416.9,6979.1,2027.8,435.4,4289.7,17.9,179.4,51.5,46.9,1176.6,1030.8,1977.9,35595.9,59194.8
2023-09-06T15:00+02:00,0,2576.6,4409.1,7151.6,2097.2,434.2,4292.9,17.9,117,1.9,46.9,1135.7,1005.7,2024.6,34430,58989
2023-09-06T15:15+02:00,0,2577.7,4410.5,7362.5,2113.2,434.7,4433.6,17.9,130.2,9.5,46.9,1122.5,983.1,2064.7,33149.9,58756.7
2023-09-06T15:30+02:00,0,2559.4,4396.9,7711.3,2088.9,433.8,4450.9,17.9,154.9,67.5,46.8,1143.3,982.2,2125,31729.7,58100.7
2023-09-06T15:45+02:00,0,2552.7,4355.1,8086.2,2122.5,433.8,4737.2,17.9,275.9,57.6,46.8,1164.6,959.3,2215.6,30084.4,57367.2
2023-09-06T16:00+02:00,0,2559.4,4349.6,8600.7,2086.2,434.2,5233.8,17.9,146.4,0.6,46.8,1178.2,907.7,2329.9,28245.5,57328.6
2023-09-06T16:15+02:00,0,2554.7,4362.6,8921.9,2076.2,434.9,5342.5,17.9,150.9,8.5,46.8,1179.7,868.6,2448.7,26242.7,57034.9
2023-09-06T16:30+02:00,0,2543.5,4363.9,9254.2,2175.1,433.8,5414.7,17.9,172.9,229.9,46.8,1178.3,799.3,2548.4,24149.9,56682.3
2023-09-06T16:45+02:00,0,2539.4,4346.9,9720.5,2340.4,433.8,5600.3,17.9,151.2,472,46.8,1182.2,710.7,2613.9,21959.4,56370.8
2023-09-06T17:00+02:00,0,2531.9,4340.4,10401,2662.3,434.6,6337.6,17.9,105.2,197.9,46.8,1182,650.3,2755.8,19570.2,56642
2023-09-06T17:15+02:00,0,2516.2,4343.4,10713.5,2782.8,434.3,7084.6,17.9,137.2,781.1,46.8,1131.1,646.8,2891.2,17115.2,56511.3
2023-09-06T17:30+02:00,0,2503.3,4357.2,10780.8,2985.4,433.6,7739.3,17.9,141.1,1684.9,46.7,1092.5,676.9,3089.6,14650.2,56245.6
2023-09-06T17:45+02:00,0,2480.6,4372.6,10795.3,3201,432.3,7972.2,17.9,204.7,2606.8,45.4,1151.9,734.2,3237.3,12133.7,55991.1
2023-09-06T18:00+02:00,0,2460,4381.7,10845.5,3509.5,432.3,8265.2,17.9,133.4,1469.8,45.4,1191.3,764,3381.8,9684.7,56636.1
2023-09-06T18:15+02:00,0,2451.5,4392.7,11155.3,3878,431.1,8515.2,17.9,178.4,1808.9,45.5,1177.8,748.2,3560.6,7461.7,56994.8
